"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"573",146,"Iran","Darkesh",44,4,0,0.7968,53,151,29.6,46.4847675,0.44719042,28.991,120,3392,0.965238779,46.03818098,"Herb","Echinops koelzii"
"574",146,"Iran","Darkesh",44,4,0,0.7968,5,32,10,215.4,0.419896641,3.50025,69,1558,NA,NA,"Grass","Cleistogenes serotina"
"575",146,"Iran","Darkesh",44,4,0,0.7968,83,228,1.728571429,166.2168675,0.475917431,0.492714286,25,1240,NA,NA,"Herb","Teucrium polium"
"576",146,"Iran","Darkesh",44,4,0,0.7968,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Melica ciliata"
"577",146,"Iran","Darkesh",44,4,0,0.7968,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Vincetoxicum scandens"
"578",146,"Iran","Darkesh",44,4,0,0.7968,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Salvia sclarea"
"579",146,"Iran","Darkesh",44,4,0,0.7968,66,165,21.60818182,87.96357616,0.401328904,2.6565,90,2508,NA,NA,"Grass","Dactylis glomerata"
"580",146,"Iran","Darkesh",44,4,0,0.7968,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Thymus transcaspicus"
"581",146,"Iran","Darkesh",44,4,0,0.7968,1,56,7.98,71.52238806,0.521197977,2.396,35,25,NA,NA,"Herb","Achillea biebersteinii"
"582",146,"Iran","Darkesh",44,4,0,0.7968,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Berberis integerrima"
"583",146,"Iran","Darkesh",44,4,0,0.7968,50,70,4,NA,NA,NA,300,11938,NA,NA,"Wood","Acer monspessulanum"
"584",146,"Iran","Darkesh",44,4,0,0.7968,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Agropyron cristatum"
"585",146,"Iran","Darkesh",44,4,0,0.7968,1,NA,1,NA,NA,NA,14,144,NA,NA,"Herb","Euphorbia falcata"
"586",146,"Iran","Darkesh",44,4,0,0.7968,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Centaurea sintenisiana"
"587",146,"Iran","Darkesh",44,4,0,0.7968,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Bothriochloa ischaemum"
"588",146,"Iran","Darkesh",44,4,0,0.7968,20,89,11,70.05975578,0.536632973,13.483,80,750,2.103074007,33.98980136,"Herb","Cousinia stahliana"
"589",146,"Iran","Darkesh",44,4,0,0.7968,25,151,5,NA,NA,NA,45,900,NA,NA,"Herb","Centaurea virgata"
"590",146,"Iran","Darkesh",44,4,0,0.7968,1,22,6,78.19095477,0.533512064,0.111142857,24,1380,NA,NA,"Herb","Galium verum"
"591",146,"Iran","Darkesh",44,4,0,0.7968,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Cerasus microcarpa"
"592",146,"Iran","Darkesh",44,4,0,0.7968,15,15,6,80.37377257,0.371411765,6.3435,38,2331,NA,NA,"Herb","Eryngium caucasicum"
"593",146,"Iran","Darkesh",44,4,0,0.7968,154,506,24.85,63.89060888,0.686260623,1.54775,120,8466,NA,NA,"Grass","Stipa bromoides"
"594",146,"Iran","Darkesh",44,4,0,0.7968,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Allium fibrosum"
"595",146,"Iran","Darkesh",44,4,0,0.7968,73,NA,3.166666667,NA,NA,NA,130,5600,NA,NA,"Wood","Cotoneaster nummularius"
"596",146,"Iran","Darkesh",44,4,0,0.7968,6,16,10.5,NA,NA,NA,44,500,NA,NA,"Herb","Rumex tuberosus"
"597",146,"Iran","Darkesh",44,4,0,0.7968,5,185,5,NA,NA,NA,27,594,NA,NA,"Grass","Poa bulbosa"
"598",146,"Iran","Darkesh",44,4,0,0.7968,60,525,4.89,159.6414343,0.30161019,5.00875,340,90000,NA,NA,"Wood","Colutea buhsei"
"599",146,"Iran","Darkesh",44,4,0,0.7968,40,25,4.5,NA,NA,NA,70,10440,NA,NA,"Herb","Alyssopsis mollis"
"600",147,"Iran","Khage",45,1,3,0.8873,512,3315,7.978421053,74.90825688,0.373927959,0.296909091,11,108,NA,NA,"Grass","Carex stenophylla"
"601",147,"Iran","Khage",45,1,3,0.8873,8,16,3,NA,NA,NA,60,2500,NA,NA,"Wood","Pistacia vera"
"602",148,"Iran","Khage",45,2,2,0.8802,17,93,3.378,104.8445596,0.10997151,0.289071429,30,1100,4.02074385,33.77182722,"Wood","Kochia prostrata"
"603",148,"Iran","Khage",45,2,2,0.8802,18.5,18.5,5.166666667,NA,NA,NA,35,416,NA,NA,"Herb","Centaurea virgata"
"604",148,"Iran","Khage",45,2,2,0.8802,7,NA,12.575,98.34710744,0.264976616,17.5525,6,396,2.762889203,31.89334763,"Herb","Phlomoides labiosa"
"605",148,"Iran","Khage",45,2,2,0.8802,5,15,0.2,NA,NA,NA,45,660,NA,NA,"Wood","Ephedra foliata"
"606",148,"Iran","Khage",45,2,2,0.8802,125.5,414,7.5,NA,NA,NA,11,60,NA,NA,"Grass","Carex stenophylla"
"607",148,"Iran","Khage",45,2,2,0.8802,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Salsola dendroides"
"608",148,"Iran","Khage",45,2,2,0.8802,0.5,0.5,4.27,65.4789916,0.291952895,0.324666667,8,4,NA,NA,"Wood","Noaea mucronata"
"609",148,"Iran","Khage",45,2,2,0.8802,42,182,6.393333333,51.47758214,0.405162904,28.359,62,2600,1.912285964,43.66428867,"Wood","Pistacia vera"
"610",148,"Iran","Khage",45,2,2,0.8802,134,624,1.183076923,92.845953,0.394845361,0.7112,35,2100,1.944778607,38.74653628,"Herb","Artemisia kopetdaghensis"
"611",148,"Iran","Khage",45,2,2,0.8802,20.5,67.5,2.384,109.3112033,0.436120159,1.756266667,35,270,2.468017943,38.6101624,"Herb","Rosa persica"
"612",148,"Iran","Khage",45,2,2,0.8802,15,142,3.5,60.35263158,0.322279705,3.822333333,85,2975,3.147226408,32.88487679,"Wood","Zygophyllum atriplicoides"
"613",149,"Iran","Khage",45,3,1,0.8739,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cousinia microcarpa"
"614",149,"Iran","Khage",45,3,1,0.8739,49.5,49.5,4.071428571,NA,NA,NA,30,540,NA,NA,"Herb","Centaurea virgata"
"615",149,"Iran","Khage",45,3,1,0.8739,50,171,7.75,NA,NA,NA,100,3750,NA,NA,"Wood","Pistacia vera"
"616",149,"Iran","Khage",45,3,1,0.8739,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Eremodaucus lehmannii"
"617",149,"Iran","Khage",45,3,1,0.8739,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Haplophyllum acutifolium"
"618",149,"Iran","Khage",45,3,1,0.8739,281,1148.5,0.705882353,NA,NA,NA,43,3100,NA,NA,"Herb","Artemisia kopetdaghensis"
"619",149,"Iran","Khage",45,3,1,0.8739,0.5,NA,2,NA,NA,NA,14,210,NA,NA,"Herb","Onobrychis chorassanica"
"620",149,"Iran","Khage",45,3,1,0.8739,115,695,2.857142857,NA,NA,NA,130,18000,NA,NA,"Wood","Zygophyllum atriplicoides"
"621",149,"Iran","Khage",45,3,1,0.8739,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Bunium cylindricum"
"622",149,"Iran","Khage",45,3,1,0.8739,45,239,9,NA,NA,NA,11,24,NA,NA,"Grass","Carex stenophylla"
"623",149,"Iran","Khage",45,3,1,0.8739,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foliata"
"624",150,"Iran","Khage",45,4,0,0.8739,22,263.5,2.1,NA,NA,NA,110,4800,NA,NA,"Wood","Zygophyllum atriplicoides"
"625",150,"Iran","Khage",45,4,0,0.8739,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Pistacia vera"
"626",150,"Iran","Khage",45,4,0,0.8739,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Stachys lavandulifolia"
"627",150,"Iran","Khage",45,4,0,0.8739,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Eremodaucus lehmannii"
"628",150,"Iran","Khage",45,4,0,0.8739,36.5,97,9.4,NA,NA,NA,8,20,NA,NA,"Grass","Carex stenophylla"
"629",150,"Iran","Khage",45,4,0,0.8739,244,1084.5,1.289473684,NA,0.512798635,NA,75,4800,NA,NA,"Herb","Artemisia kopetdaghensis"
"630",150,"Iran","Khage",45,4,0,0.8739,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foliata"
"631",151,"Israel","Beit Nir",46,1,3,0.7905,45,76.66666667,1.27,37.38615137,0.553846478,0.070829584,120,8800,0.494183252,29.07354301,"Herb","Asparagus aphyllus"
"632",151,"Israel","Beit Nir",46,1,3,0.7905,322,567.5555556,1.71,83.12753569,0.449508132,0.420272887,400,360000,2.066326566,44.10537572,"Wood","Rhamnus lycioides"
"633",151,"Israel","Beit Nir",46,1,3,0.7905,755,1805,4.622222222,45.73744874,0.492517105,1.790298942,300,420000,1.551087894,45.50640154,"Wood","Pistacia lentiscus"
"634",151,"Israel","Beit Nir",46,1,3,0.7905,85,110,75,23.54310068,0.477420026,NA,190,152000,1.190835314,33.64237721,"Wood","Ephedra foeminea"
"635",151,"Israel","Beit Nir",46,1,3,0.7905,45,77.44444444,1.5,100.4572809,0.448398577,2.115557143,180,54600,1.474506424,41.20525213,"Herb","Ballota undulata"
"636",151,"Israel","Beit Nir",46,1,3,0.7905,20,20,3.3,63.30869565,0.555555556,3.64025,400,59400,NA,NA,"Wood","Phillyrea latifolia"
"637",152,"Israel","Beit Nir",46,2,2,0.79,61,176,1.242857143,47.80405508,0.557871859,0.066043331,250,60000,0.706755857,33.40793069,"Herb","Asparagus aphyllus"
"638",152,"Israel","Beit Nir",46,2,2,0.79,134,134.2222222,2.0225,90.56032327,0.286744605,2.35585,75,22500,4.859482343,39.72060571,"Wood","Capparis spinosa"
"639",152,"Israel","Beit Nir",46,2,2,0.79,390,670,4.66,50.50070705,0.502984577,2.956478333,600,490000,1.222356195,46.70805827,"Wood","Olea europaea"
"640",152,"Israel","Beit Nir",46,2,2,0.79,159,178.8888889,5.125,41.71209285,0.478237753,3.585233333,200,150000,1.486449108,46.47790291,"Wood","Pistacia lentiscus"
"641",152,"Israel","Beit Nir",46,2,2,0.79,20,200,24.4,26.21637427,0.40377804,NA,500,2e+05,NA,NA,"Wood","Ephedra foeminea"
"642",152,"Israel","Beit Nir",46,2,2,0.79,440,630,2.16,82.8049217,0.467363329,0.984454437,400,1e+05,2.333626987,41.93424635,"Wood","Rhamnus lycioides"
"643",153,"Israel","Beit Nir",46,3,1,0.7834,2,1.777777778,1.9,100.5,0.23100304,1.5276,36,400,NA,NA,"Wood","Capparis spinosa"
"644",153,"Israel","Beit Nir",46,3,1,0.7834,176,824.4444444,1.214285714,37.91570834,0.472316564,0.065429951,135,43700,1.141320204,34.24376227,"Herb","Asparagus aphyllus"
"645",153,"Israel","Beit Nir",46,3,1,0.7834,249,812.2222222,2.478,66.27859704,0.572321279,0.504769048,115,80600,1.071739087,34.18104749,"Wood","Sarcopoterium spinosum"
"646",153,"Israel","Beit Nir",46,3,1,0.7834,11,60.66666667,27,27.88519637,0.443699732,NA,160,30400,NA,NA,"Wood","Ephedra foeminea"
"647",153,"Israel","Beit Nir",46,3,1,0.7834,30,125.1111111,3.375,62.95619863,0.384799156,3.9854625,115,11000,1.382366971,46.86311099,"Herb","Salvia dominica"
"648",153,"Israel","Beit Nir",46,3,1,0.7834,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Piptatherum miliaceum"
"649",153,"Israel","Beit Nir",46,3,1,0.7834,12,NA,1.8,92.72727273,0.611111111,0.226666667,55,1800,NA,NA,"Herb","Pallenis spinosa"
"650",153,"Israel","Beit Nir",46,3,1,0.7834,NA,38.88888889,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ononis natrix"
"651",153,"Israel","Beit Nir",46,3,1,0.7834,100,130,2.5,60.04444444,0.535714286,0.2702,75,22500,NA,NA,"Wood","Polygonum equisetiforme"
"652",153,"Israel","Beit Nir",46,3,1,0.7834,104,343.5555556,1.65,70.77083333,0.439727846,0.4182375,430,269500,1.675246682,39.25450759,"Wood","Rhamnus lycioides"
"653",153,"Israel","Beit Nir",46,3,1,0.7834,226,320.7777778,1.4475,73.02024494,0.423579188,1.3959,120,58750,1.673147361,39.9300719,"Herb","Ballota undulata"
"654",154,"Israel","Beit Nir",46,4,0,0.7976,70,180.7777778,2.45,76.76587302,0.480319149,0.562865079,60,28500,1.079053807,42.31231985,"Wood","Sarcopoterium spinosum"
"655",154,"Israel","Beit Nir",46,4,0,0.7976,125,765,22.74,93.54607891,0.494379111,1.602468333,80,7200,0.753407473,40.13652801,"Grass","Hyparrhenia hirta"
"656",154,"Israel","Beit Nir",46,4,0,0.7976,55,289.4444444,0.533333333,45.55941526,0.579311672,0.023155002,25,2400,1.171560866,41.56948586,"Herb","Fumana arabica"
"657",154,"Israel","Beit Nir",46,4,0,0.7976,10,507.2222222,1,83.23076923,0.527027027,0.1623,170,4000,NA,NA,"Wood","Rhamnus lycioides"
"658",154,"Israel","Beit Nir",46,4,0,0.7976,85,337.5555556,1.3475,81.40992146,0.551538102,0.19692977,30,1500,0.779180224,28.01750797,"Herb","Teucrium capitatum"
"659",154,"Israel","Beit Nir",46,4,0,0.7976,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foeminea"
"660",154,"Israel","Beit Nir",46,4,0,0.7976,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Helichrysum sanguineum"
"661",154,"Israel","Beit Nir",46,4,0,0.7976,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Phillyrea latifolia"
"662",154,"Israel","Beit Nir",46,4,0,0.7976,35,320,1.25,53.56638567,0.498997384,0.05113,170,8800,1.125805364,39.31047815,"Herb","Asparagus aphyllus"
"663",154,"Israel","Beit Nir",46,4,0,0.7976,35,168.6666667,2.2,59.7364314,0.693175968,0.171076023,35,1200,NA,NA,"Herb","Phagnalon rupestre"
"664",154,"Israel","Beit Nir",46,4,0,0.7976,640,3277.777778,5.242857143,41.40206815,0.504976739,1.471573923,350,720000,1.111377597,46.34741347,"Wood","Pistacia lentiscus"
"665",155,"Israel","Galed",47,1,3,0.6631,309,551.8888889,0,18.69283083,0.295870477,1.335033333,140,9800,0.679590362,40.8267236,"Herb","Foeniculum vulgare"
"666",155,"Israel","Galed",47,1,3,0.6631,11,10.66666667,2.1,134.9166667,0.231511254,1.619,50,7700,NA,NA,"Wood","Capparis spinosa"
"667",156,"Israel","Galed",47,2,2,0.6631,232,294.8888889,1.732,91.41576473,0.258750088,1.742391667,110,38400,3.613377634,39.39677844,"Wood","Capparis spinosa"
"668",156,"Israel","Galed",47,2,2,0.6631,289,977.1111111,0,39.50196008,0.263269222,3.904703704,150,9600,1.009017165,40.09861766,"Herb","Foeniculum vulgare"
"669",157,"Israel","Galed",47,3,1,0.6719,284,786.6666667,0,37.13953342,0.291257539,1.702164286,130,20400,1.048304258,40.43171643,"Herb","Foeniculum vulgare"
"670",157,"Israel","Galed",47,3,1,0.6719,130,396.8888889,0.67,72.56451871,0.454368036,0.178955671,50,15400,0.552641865,20.16439792,"Herb","Origanum syriacum"
"671",157,"Israel","Galed",47,3,1,0.6719,89,213,1.476666667,99.5400468,0.227510956,1.78925,130,45000,3.744068498,35.44811997,"Wood","Capparis spinosa"
"672",158,"Israel","Galed",47,4,0,0.6719,67,364.5555556,0,19.89133382,0.52050662,2.997361111,80,16500,0.819561639,44.32490767,"Herb","Dianthus strictus"
"673",158,"Israel","Galed",47,4,0,0.6719,631,1746.777778,0,13.92598855,0.328921959,NA,160,60000,0.999154084,39.87034276,"Herb","Foeniculum vulgare"
"674",158,"Israel","Galed",47,4,0,0.6719,88,141.3333333,2.245,67.19304939,0.307368903,2.91145,120,64800,2.782532305,35.10225839,"Wood","Capparis spinosa"
"675",159,"Israel","Sayeret Shaked",48,1,3,0.89,1,1.555555556,4.5,61.45695364,0.382278481,0.773333333,18,90,NA,NA,"Herb","Teucrium capitatum"
"676",159,"Israel","Sayeret Shaked",48,1,3,0.89,1,3.111111111,3,30.8019802,0.439130435,0.056563636,21,140,NA,NA,"Wood","Noaea mucronata"
"677",159,"Israel","Sayeret Shaked",48,1,3,0.89,32.5,93,2.617647059,40.62876763,0.565399815,0.332141823,19,960,1.169097672,41.42477274,"Herb","Atractylis serratuloides"
"678",159,"Israel","Sayeret Shaked",48,1,3,0.89,40,68.44444444,0.483333333,39.86705038,0.617806999,0.045286652,53,8184,1.599696919,43.57755049,"Wood","Thymelaea hirsuta"
"679",160,"Israel","Sayeret Shaked",48,2,2,0.8919,52,260.4444444,2.403888889,37.64424773,0.607700733,0.274199042,20,1880,1.706271192,40.58960329,"Herb","Atractylis serratuloides"
"680",160,"Israel","Sayeret Shaked",48,2,2,0.8919,2,8.222222222,2.9,50.96755351,0.435849057,0.389566667,7,168,1.883619133,39.23624385,"Herb","Teucrium capitatum"
"681",160,"Israel","Sayeret Shaked",48,2,2,0.8919,4,33.11111111,0.4,49.51264691,0.5541789,0.057780042,56,14300,1.497140654,42.55963409,"Wood","Thymelaea hirsuta"
"682",160,"Israel","Sayeret Shaked",48,2,2,0.8919,22.5,59.77777778,1.927272727,39.91804041,0.518049137,0.075563297,27,2236,2.802933505,39.50732179,"Wood","Noaea mucronata"
"683",161,"Israel","Sayeret Shaked",48,3,1,0.8919,173,839.2222222,1.543157895,42.52923408,0.58590657,0.06639374,62,8096,2.424428369,41.51688568,"Wood","Noaea mucronata"
"684",161,"Israel","Sayeret Shaked",48,3,1,0.8919,1,61.55555556,4,66.224,0.449640288,0.459888889,15,416,NA,NA,"Herb","Teucrium capitatum"
"685",161,"Israel","Sayeret Shaked",48,3,1,0.8919,1,19.11111111,0.3,35.97183099,0.229402262,0.032954839,6,24,NA,NA,"Wood","Thymelaea hirsuta"
"686",161,"Israel","Sayeret Shaked",48,3,1,0.8919,117,689.5777778,2.405333333,42.17807193,0.546693277,0.255287174,25,6240,0.732693894,40.63944984,"Herb","Atractylis serratuloides"
"687",162,"Israel","Sayeret Shaked",48,4,0,0.8919,198,373.3333333,1.431428571,50.63755531,0.545341044,0.049166166,75,10800,2.583642793,44.05487243,"Wood","Noaea mucronata"
"688",162,"Israel","Sayeret Shaked",48,4,0,0.8919,1,10.33333333,2,95.56140351,0.459677419,0.175709677,12,156,NA,NA,"Herb","Phagnalon rupestre"
"689",162,"Israel","Sayeret Shaked",48,4,0,0.8919,5,7.333333333,2.6,37.9,0.628930818,0.252666667,35,2000,NA,NA,"Herb","Atractylis serratuloides"
"690",162,"Israel","Sayeret Shaked",48,4,0,0.8919,1,6.333333333,4.5,70.68108108,0.397849462,0.544833333,14,375,NA,NA,"Herb","Teucrium capitatum"
"691",193,"Namibia","Ebenhaezer",58,1,3,0.897,11.5,246,3.666666667,98.59715072,0.428485064,0.649844235,170,156000,3.142949289,36.83865681,"Wood","Acacia hebeclada"
"692",193,"Namibia","Ebenhaezer",58,1,3,0.897,1,5.5,10.35,178.7464425,0.407472222,0.821071429,22,364,NA,NA,"Grass","Aristida congesta"
"693",193,"Namibia","Ebenhaezer",58,1,3,0.897,23,95,3.8,90.31686859,0.454661017,1.710176471,420,547200,NA,NA,"Wood","Acacia mellifera"
"694",193,"Namibia","Ebenhaezer",58,1,3,0.897,4.5,19.5,5.833333333,234.232175,0.163233146,13.52183333,12,15525,5.339717159,34.35873166,"Herb","Cucumis africanus"
"695",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Grewia flava"
"696",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Momordica balsamina"
"697",193,"Namibia","Ebenhaezer",58,1,3,0.897,2.5,15.5,2.294,145.3631158,0.277801748,1.347521111,15,504,1.357799054,35.65766867,"Herb","Requienia sphaerosperma"
"698",193,"Namibia","Ebenhaezer",58,1,3,0.897,10,52,14.65882353,133.9962413,0.370913911,0.449319071,45,2205,3.006302397,39.06293276,"Grass","Stipagrostis uniplumis"
"699",193,"Namibia","Ebenhaezer",58,1,3,0.897,0.5,11,2.92,107.9581994,0.211564626,0.395,57,315,NA,NA,"Wood","Lycium bosciifolium"
"700",193,"Namibia","Ebenhaezer",58,1,3,0.897,2,2.5,5,95.35254761,0.412964931,7.4108,285,60800,4.054397808,40.12354496,"Wood","Ziziphus mucronata"
"701",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ipomoea bolusiana"
"702",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pergularia daemia"
"703",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acacia erioloba"
"704",193,"Namibia","Ebenhaezer",58,1,3,0.897,0.5,0.5,26.2,134.2877907,0.386516854,1.026555556,30,552,NA,NA,"Grass","Aristida meridionalis"
"705",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Asparagus cooperi"
"706",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Merremia tridentata"
"707",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pupalia lappacea"
"708",193,"Namibia","Ebenhaezer",58,1,3,0.897,0.5,8.5,3.4,315.6613757,0.128571429,0.397733333,12,324,NA,NA,"Herb","Pollichia campestris"
"709",193,"Namibia","Ebenhaezer",58,1,3,0.897,140,672.5,5.311111111,155.6143371,0.284325503,5.12893502,9,6640,1.929683403,38.37036072,"Herb","Tephrosia burchellii"
"710",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Otoptera burchellii"
"711",193,"Namibia","Ebenhaezer",58,1,3,0.897,2,8.5,10.1,216.5771907,0.339136386,0.623297619,22,270,NA,NA,"Grass","Aristida stipitata"
"712",193,"Namibia","Ebenhaezer",58,1,3,0.897,15.5,71,7.95,115.2394969,0.2513139,17.9651659,15,9800,4.057790999,38.63169412,"Herb","Senna italica"
"713",193,"Namibia","Ebenhaezer",58,1,3,0.897,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pavonia burchellii"
"714",194,"Namibia","Ebenhaezer",58,2,2,0.8971,80,340,2.7,55.72987722,0.515153383,2.498813161,700,831600,3.235984129,40.16155774,"Wood","Acacia erioloba"
"715",194,"Namibia","Ebenhaezer",58,2,2,0.8971,5,27.5,31.1,146.3154941,0.435140481,1.005871111,64,1440,NA,NA,"Grass","Aristida meridionalis"
"716",194,"Namibia","Ebenhaezer",58,2,2,0.8971,82,384.5,26.215,122.6973963,0.404027313,0.76153312,84,9975,1.16438283,25.36493557,"Grass","Stipagrostis uniplumis"
"717",194,"Namibia","Ebenhaezer",58,2,2,0.8971,2.5,16,13.78,194.8975856,0.409765525,0.665042857,34,405,0.980369662,17.34616119,"Grass","Aristida congesta"
"718",194,"Namibia","Ebenhaezer",58,2,2,0.8971,11,49.5,16.13809524,170.9111271,0.398518174,0.802482222,34,552,1.083246353,34.14035409,"Grass","Aristida stipitata"
"719",194,"Namibia","Ebenhaezer",58,2,2,0.8971,5.1,26,2.855,129.9325102,0.30512244,1.104088056,10,247,2.882641854,38.55018665,"Herb","Requienia sphaerosperma"
"720",194,"Namibia","Ebenhaezer",58,2,2,0.8971,1.5,8.5,2.5,117.9595093,0.306257097,1.660222222,4,44,2.313051106,34.48143449,"Herb","Hermannia tomentosa"
"721",194,"Namibia","Ebenhaezer",58,2,2,0.8971,401,1738,5.07,146.574007,0.311313516,5.325468394,14,2320,3.541452127,40.6809732,"Herb","Tephrosia burchellii"
"722",194,"Namibia","Ebenhaezer",58,2,2,0.8971,32,183.5,7.661538462,93.29182306,0.286201139,23.11164026,11,4340,2.529850558,39.31001304,"Herb","Senna italica"
"723",194,"Namibia","Ebenhaezer",58,2,2,0.8971,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eragrostis lehmanniana"
"724",195,"Namibia","Ebenhaezer",58,3,1,0.8971,1,4.5,6.1,149.5231723,0.238314571,1.097583333,26,4620,3.148433227,43.9771103,"Herb","Merremia tridentata"
"725",195,"Namibia","Ebenhaezer",58,3,1,0.8971,382,1860,4.845,141.8487485,0.313997263,6.308,10,5103,3.297772934,39.84039172,"Herb","Tephrosia burchellii"
"726",195,"Namibia","Ebenhaezer",58,3,1,0.8971,9,46.5,16.11176471,179.4627267,0.399606404,0.811226144,39,323,1.318227179,39.49823029,"Grass","Aristida stipitata"
"727",195,"Namibia","Ebenhaezer",58,3,1,0.8971,9.5,131,6.73,73.37536193,0.285318965,13.5121,12,4964,2.131234795,39.01220323,"Herb","Senna italica"
"728",195,"Namibia","Ebenhaezer",58,3,1,0.8971,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Requienia sphaerosperma"
"729",195,"Namibia","Ebenhaezer",58,3,1,0.8971,1.5,9,2.933333333,116.2528757,0.342232461,1.959805556,9,35,1.985977409,37.32297679,"Herb","Hermannia tomentosa"
"730",195,"Namibia","Ebenhaezer",58,3,1,0.8971,3,8,30.05,137.707358,0.432837725,0.815261111,47,1457,1.614438242,39.8303489,"Grass","Aristida meridionalis"
"731",195,"Namibia","Ebenhaezer",58,3,1,0.8971,7,32,12.60769231,200.2452379,0.42584166,0.670229157,37,594,1.401032235,39.38582897,"Grass","Aristida congesta"
"732",195,"Namibia","Ebenhaezer",58,3,1,0.8971,94.5,476,27.685,125.3784869,0.398182091,0.847389453,87,11845,0.978018153,23.63084212,"Grass","Stipagrostis uniplumis"
"733",196,"Namibia","Sandveld",59,1,3,0.8446,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Dichrostachys cinerea"
"734",196,"Namibia","Sandveld",59,1,3,0.8446,73.5,359,9.02,124.1076204,0.279432856,49.81541667,110,114700,2.910044433,40.73743875,"Herb","Tylosema esculentum"
"735",196,"Namibia","Sandveld",59,1,3,0.8446,8.5,58,5.918181818,139.8096732,0.26554984,5.112687132,19,1634,2.783723342,40.04006793,"Herb","Indigofera alternans"
"736",196,"Namibia","Sandveld",59,1,3,0.8446,16.5,233,8.15,72.00164547,0.4347581,8.3921625,750,616000,2.034563328,42.30028003,"Wood","Terminalia sericea"
"737",196,"Namibia","Sandveld",59,1,3,0.8446,2,9,42.675,103.0918103,0.106914025,9.480583333,49,2516,2.732405312,35.68150602,"Herb","Albuca fleckii"
"738",196,"Namibia","Sandveld",59,1,3,0.8446,150,580,7.19,96.07171401,0.448336279,10.97183333,230,69120,2.918377656,40.70525583,"Wood","Grewia flava"
"739",196,"Namibia","Sandveld",59,1,3,0.8446,7,44,20.175,185.0866521,0.34831333,1.758915064,63,2820,1.90772592,37.74901508,"Grass","Schmidtia pappophoroides"
"740",196,"Namibia","Sandveld",59,1,3,0.8446,5.5,21.5,22.32,162.4917543,0.363580256,1.418416111,58,1457,2.085812112,39.43816961,"Grass","Eragrostis lehmanniana"
