"","formula"
"983","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"984","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"985","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"986","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"987","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"988","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"989","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"990","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"991","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"992","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"993","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"994","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"995","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"996","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"997","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"998","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"999","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1000","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1001","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1002","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1003","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)"
"1004","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)"
"1005","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FDiv+(1|site_ID)"
"1006","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+FEve:FDiv+(1|site_ID)"
"1007","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1008","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1009","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1010","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1011","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1012","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1013","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1014","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1015","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1016","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1017","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1018","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1019","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1020","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1021","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1022","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1023","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1024","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1025","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1026","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1027","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1028","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1029","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1030","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1031","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1032","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1033","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1034","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1035","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1036","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1037","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1038","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1039","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1040","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1041","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1042","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1043","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1044","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1045","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1046","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1047","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1048","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1049","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1050","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1051","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1052","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1053","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1054","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1055","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1056","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1057","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1058","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1059","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)"
"1060","mean_NIntc_rich_binom~graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1061","mean_NIntc_rich_binom~graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1062","mean_NIntc_rich_binom~graz+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1063","mean_NIntc_rich_binom~aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1064","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)"
"1065","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)"
"1066","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+FRic:FEve+(1|site_ID)"
"1067","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+FRic:FDiv+(1|site_ID)"
"1068","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+FEve:FDiv+(1|site_ID)"
"1069","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)"
"1070","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+FRic:FEve+(1|site_ID)"
"1071","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+FRic:FDiv+(1|site_ID)"
"1072","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+FEve:FDiv+(1|site_ID)"
"1073","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1074","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1075","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1076","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1077","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1078","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1079","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)"
"1080","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)"
"1081","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FRic:FDiv+(1|site_ID)"
"1082","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+FEve:FDiv+(1|site_ID)"
"1083","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1084","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1085","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1086","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1087","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1088","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1089","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1090","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1091","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1092","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1093","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1094","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1095","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1096","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1097","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1098","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1099","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)"
"1100","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FEve+(1|site_ID)"
"1101","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+FRic:FDiv+(1|site_ID)"
"1102","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+FEve:FDiv+(1|site_ID)"
"1103","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1104","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1105","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1106","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1107","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1108","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1109","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1110","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1111","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1112","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1113","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1114","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1115","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1116","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1117","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1118","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1119","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+(1|site_ID)"
"1120","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+(1|site_ID)"
"1121","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+FEve:FDiv+(1|site_ID)"
"1122","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1123","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1124","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1125","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1126","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1127","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1128","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1129","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FRic:FDiv+(1|site_ID)"
"1130","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FEve+FEve:FDiv+(1|site_ID)"
"1131","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+aridity:FDiv+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1132","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1133","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FDiv+FRic:FEve+FRic:FDiv+FEve:FDiv+(1|site_ID)"
"1134","mean_NIntc_rich_binom~graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)"
