Country,Site,Plot,Genus,Species,coverDryfun20,coverBiodesert100,MeanLL,MeanSLA,MeanLDMC,MeanLA,MaxH,MaxLS,Phenolics,isotopic_d15N,isotopic_d13C,percentN,percentC,P,Al,Ba,Ca,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,Pb,S,Sr,Ti,Zn,Cd,As,Life_form,ELE-ALOS30,Lat_decimal,Long_decimal,ASPECT-ALOS30,SLOPE-ALOS30,AMT,RAI,RASE,AI,ARIDITY,BS_Tst,SAC b,WHC b,pH b,ORC b
Australia,Fowlers,1,Sida,corrugata,10,34,1.291666667,111.35356,,0.666701208,11,1332,36.95119473,7.273071637,-29.34025507,2.455344675,34.61474715,,,,,,,,,,,,,,,,,,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Lotus,cruentus,80,424,1.079,150.6484444,,0.287367791,13,729,27.21411755,-4.721262146,-27.96553553,3.070211571,38.87154006,1101.95,343.78,29.17,16506.67,,8.4,304.54,14921.95,6736.98,74.03,3410.38,,,3850.77,132.93,9.92,15.61,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Anemocarpa,podolepidium,2,2,3.955,158.2536383,,3.383111111,6,342,,,,,,,,,,,,,,,,,,,,,,,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sclerolaena,ventricosa,61,374.5,0.973125,148.433274,,0.128841109,9,342,29.36635096,13.97575788,-29.22368962,2.372159948,28.75037128,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sclerolaena,decurrens,1,17,0.96,107.8614458,,0.081386364,10,418,,,,,,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Malacocera,tricornis,0.5,4.5,0.815,137.0763501,,0.144333333,7,110,,,,,,,,,,,,,,,,,,,,,,,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sclerolaena,eriacantha,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Maireana,pyramidata,68,199,0.56875,83.4837513,,0.078907446,64,20172,50.46617867,15.00190456,-28.43561769,2.649006172,30.55147296,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Atriplex,vesicaria,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Solanum,sp.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sclerolaena,divaricata,9,45.5,1.049,148.0079407,,0.119177356,12,156,29.53338715,11.96016945,-30.48155175,2.924376707,28.23848399,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sclerolaena,bicornis,8,8,0.925,138.5471698,,0.143980392,4,35,,,,,,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Maireana,turbinata,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Minuria,cunninghamii,7.5,30.5,2.377,153.0885733,,0.25478371,22,238,43.042613,7.661600689,-32.75231791,2.330285381,30.91749595,,,,,,,,,,,,,,,,,,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sclerolaena,brachyptera,63,297,0.927222222,141.0887649,,0.131538961,14,460,21.91237063,11.83443719,-28.35965631,1.634786559,30.94162428,,,,,,,,,,,,,,,,,,,,Herb,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,1,Sporobolus,actinocladus,1,5,3.21,166.3848397,,0.475583333,4,56,,,,,,,,,,,,,,,,,,,,,,,,,Grass,186,-31.0827,141.70068,229.4224701,1.425569892,19.34583,260,29.52518,0.0992,0.9008,0.962389381,48,25.92592593,7.66,5.823727853
Australia,Fowlers,2,Sclerolaena,obliquicuspis,60,225.5,0.934,104.9985349,,0.229632756,20,682,64.03165671,13.00046159,-28.42430352,1.528055961,26.01897589,693.16,822.65,5.6,3845.47,1.33,9.24,762.99,10291.44,1639.82,49.32,23237.52,,,916.13,6.88,19.89,110.21,,,Wood,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Enteropogon,acicularis,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Maireana,pyramidata,1,42,0.445,105.3459119,,0.062037037,44,2964,,,,,,,,,,,,,,,,,,,,,,,,,Wood,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Sclerolaena,patenticuspis,77.5,393.5,0.872,107.2391986,,0.111714359,10,340,53.485323,12.94232568,-27.99535628,1.35899995,22.92115897,617.22,748.25,5.81,4243.12,1.59,8.95,628.53,8457.14,1992.43,44.02,21484.51,,,890.7,8.18,15.39,172.94,,,Wood,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Austrostipa,scabra,10.7,69.7,5.141,82.85286071,,0.215232207,23,256,28.46939939,8.337471053,-28.67356326,1.621976173,40.14027376,,,,,,,,,,,,,,,,,,,,Grass,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Lotus,cruentus,35,183.5,1.126,183.121172,,0.245286785,5,63,39.39317666,-3.833263345,-29.21561591,3.553771536,35.94874186,,,,,,,,,,,,,,,,,,,,Herb,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Austrodanthonia,caespitosa,2.5,21,5.8175,73.52226304,,0.382724359,7,351,,,,,,,,,,,,,,,,,,,,,,,,,Grass,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Enneapogon,avenaceus,13.7,54.2,3.703846154,105.0830176,,0.251472695,7,121,25.73120354,6.937216179,-20.94241937,1.847662076,37.98351012,,,,,,,,,,,,,,,,,,,,Grass,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,2,Eragrostis,setifolia,0.5,0.5,3.455,63.125,,0.101,6,128,,,,,,,,,,,,,,,,,,,,,,,,,Grass,217,-31.05004,141.67237,90,1.082479596,19.175,259,27.39136,0.0998,0.9002,0.940265487,36.55555556,29.57746479,7.78,4.823343868
Australia,Fowlers,3,Eragrostis,dielsii,0.5,1.5,2.465,74.17587477,,0.895055556,15,360,,,,,,,,,,,,,,,,,,,,,,,,,Grass,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sida,fibulifera,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sclerolaena,lanicuspis,40.5,203,1.100714286,176.6696094,,0.117622236,18,936,40.82453365,10.65007183,-28.56483836,2.428308829,29.86077829,,,,,,,,,,,,,,,,,,,,Wood,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Atriplex,vesicaria,139.5,702,2.01125,91.66018205,,0.563421697,44,5775,23.47828706,12.75312802,-14.75578878,1.540143254,32.56836753,1211.34,381.5,29.36,10996.52,1.12,6.43,251.2,23666.77,3550.71,151.35,50428.82,,,2280.14,39.57,8.29,39.58,,,Wood,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Minuria,cunninghamii,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Eragrostis,setifolia,1.5,26.5,3.205,97.85699911,,0.139222222,8,121,20.9766597,6.003481679,-13.6216174,1.530166301,39.2126656,,,,,,,,,,,,,,,,,,,,Grass,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Austrodanthonia,caespitosa,1,1.5,7.5425,98.92273229,,0.249352679,34,56,,4.690354059,-30.8832391,0.761852498,37.23084687,,,,,,,,,,,,,,,,,,,,Grass,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sclerolaena,brachyptera,147.5,701,1.193928571,155.7473894,,0.161613524,9,209,30.39874686,8.550958838,-27.67168864,1.772866442,28.68418833,,,,,,,,,,,,,,,,,,,,Herb,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Digitaria,coenicola,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sclerolaena,ventricosa,73,340.5,0.9165,171.6694395,,0.120215407,17,180,42.69518846,11.87152652,-28.93803229,2.402991232,27.59883949,,,,,,,,,,,,,,,,,,,,Wood,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sclerolaena,cuneata,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Dissocarpus,paradoxus,5,20.5,1.08,158.1344538,,0.204543478,14,418,,,,,,,,,,,,,,,,,,,,,,,,,Herb,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Austrostipa,scabra,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Lotus,cruentus,30.6,86.6,1.124411765,151.4208599,,0.246785443,10.5,195,32.81660742,-4.273393404,-27.28258811,1.952810355,35.23097967,680.51,209.59,25.78,16491.07,5.13,7.85,202.84,10326.03,3460.96,58.37,3003.64,1.3,,1457.18,96.98,2.84,4.83,,,Herb,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sclerolaena,divaricata,8,101,0.731,147.1208742,,0.076158233,23,798,28.13457202,11.9051505,-28.51466229,2.714176555,32.13167886,,,,,,,,,,,,,,,,,,,,Wood,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,3,Sclerolaena,eriacantha,3.5,36.5,18.9725,109.7242309,,0.20749363,12,130,56.62882913,9.514556264,-27.11179336,1.645195493,31.14991,,,,,,,,,,,,,,,,,,,,Wood,239,-31.02409,141.67913,310.594965,1.425063778,19.11667,263,26.07969,0.1018,0.8982,0.884955752,35.44444444,37.5,8.05,6.690668359
Australia,Fowlers,4,Sida,fibulifera,5.5,67,1.3925,118.3366969,,0.758154762,11,54,,11.21944706,-27.0709064,2.337705945,39.26451901,,,,,,,,,,,,,,,,,,,,Herb,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sclerolaena,ventricosa,223,928,1.175416667,172.7484281,,0.190534653,19,1330,33.56672462,15.95797984,-28.97735325,1.898025889,26.34083731,,,,,,,,,,,,,,,,,,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Enteropogon,acicularis,7,50,9.12,161.1511752,,1.2051875,24,340,,10.17681759,-14.81354063,1.708823721,39.19006909,,,,,,,,,,,,,,,,,,,,Grass,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sclerolaena,divaricata,6,75.5,1.178333333,150.44043,,0.158832379,18,323,17.80706127,14.69315563,-28.26636481,1.44565214,27.01693251,,,,,,,,,,,,,,,,,,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sclerolaena,longicuspis,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Maireana,turbinata,3,13,1.13,98.13403417,,0.152408163,24,2160,,,,,,,,,,,,,,,,,,,,,,,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Lotus,cruentus,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Austrodanthonia,caespitosa,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Atriplex,vesicaria,229,1854,1.815555556,113.3582376,,0.476790546,56,11554,23.51125657,13.4538553,-15.35591,1.880261191,30.80639443,1647.63,99.89,7.33,8134.88,2.85,8.93,104.55,24591.07,5419.29,114.71,55376.94,1.27,,2771.53,25.43,3.08,10.11,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Ixiolaena,leptolepis,11,39.5,2.671666667,207.4603441,,0.404188746,27,1440,96.90998458,12.32229673,-31.24318145,1.147241338,36.85680168,,,,,,,,,,,,,,,,,,,,Herb,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sporobolus,actinocladus,16.5,51.5,6.22375,159.8616509,,0.857283036,14,210,20.7778288,10.24122776,-14.92561477,1.727128181,38.41500674,,,,,,,,,,,,,,,,,,,,Grass,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sclerolaena,brachyptera,86,322,1.295833333,188.9271135,,0.251832293,50,9000,26.55011957,14.39698543,-27.04785092,1.539277874,29.60633136,,,,,,,,,,,,,,,,,,,,Herb,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Minuria,cunninghamii,37,231,2.285,141.143644,,0.188580471,33,1470,45.63647421,9.966702451,-31.80743771,1.57772702,32.00558284,,,,,,,,,,,,,,,,,,,,Herb,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sclerolaena,eriacantha,7,77,0.885,166.2603878,,0.171485714,12.5,198,,15.74879893,-28.35042308,1.168265316,36.49500792,,,,,,,,,,,,,,,,,,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sida,trichopoda,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Fowlers,4,Sclerolaena,lanicuspis,10,93,0.795,170.7070707,,0.088947368,21,322,,,,,,,,,,,,,,,,,,,,,,,,,Wood,187,-31.08305,141.69901,130.5773621,1.42557466,19.325,259,28.66334,0.099,0.901,0.949115044,47.22222222,30.55555556,7.37,5.709631538
Australia,Hay site,1,Sclerolaena,brachyptera,7.5,37.5,1.2875,151.1238692,,0.156585342,8,816,21.5605631,10.72559439,-26.94482083,3.513299663,31.44785236,,,,,,,,,,,,,,,,,,,,Herb,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Nitraria,billardierei,162,877,1.53125,64.74681106,,0.380763168,90,111630,22.80686916,7.053276841,-25.67917308,2.77148265,30.0980089,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Sclerolaena,tricuspis,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Rhagodia,spinescens,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Einadia,nutans,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Atriplex,vesicaria,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Atriplex,semibaccata,1.5,8,1.518333333,160.2584941,,0.21667326,8,288,17.96338729,13.2649307,-15.87891527,3.815727937,32.45558185,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Maireana,aphylla,154.5,643.5,5.014545455,32.97209241,,0.470389214,60,13560,20.77490482,9.936368319,-25.37707728,2.002412592,31.43984815,1052.46,1163.88,5.57,3761.36,2.18,9.21,645.15,10352.88,2109.41,97.59,8686.88,1.99,,1642.03,11.38,26.42,108.53,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,1,Sclerolaena,diacantha,0.5,1.5,1.06,176.5306122,,0.140813953,2.5,180,,,,,,,,,,,,,,,,,,,,,,,,,Wood,87,-34.78926,144.75515,180,0.927409947,17.075,381,13.72503,0.1943,0.8057,0.871681416,22,40.47619048,5.95,12.85613896
Australia,Hay site,2,Einadia,nutans,0.5,2,1.595,151.8981481,,0.273416667,5,88,,,,,,,,,,,,,,,,,,,,,,,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Atriplex,semibaccata,30.5,197.8,1.618125,108.680604,,0.244632917,24,900,22.48200843,9.222678026,-17.19143545,3.045569815,30.35284758,862.58,1281.61,8.37,6599.95,139.5,16.52,1294.72,11660.66,8873.01,138.08,53987.13,42.35,,2953.86,37.68,34.29,15.66,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Sclerolaena,brachyptera,93.5,737.5,1.183571429,137.2535617,,0.163758971,8,1920,32.93272758,7.866875657,-26.879225,2.59141896,23.6668381,698.88,541.65,3.71,6340.4,1.03,11.09,280.7,16206.56,3190.66,69.51,65320.72,,,1864.27,26.16,12.2,80.87,,,Herb,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Sida,trichopoda,1.5,19.5,0.975,129.8681299,,0.105085526,27,1247,,8.755907841,-28.31266034,6.124973685,35.85623803,,,,,,,,,,,,,,,,,,,,Herb,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Austrostipa,scabra,7,83,10.495,140.966584,,0.746388384,20,266,26.63936367,2.754794265,-27.68408756,3.987011268,39.94015926,,,,,,,,,,,,,,,,,,,,Grass,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Sclerolaena,tricuspis,36.5,236.5,1.433333333,107.5130634,,0.191912036,27,594,39.52015042,8.64539469,-26.89580167,3.374712159,31.85722621,928.54,225.54,2.46,5783.75,38.19,13.22,295.95,15053.21,4072.56,84.99,108987.95,12.67,,2082.35,20.8,7.59,2.35,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Sclerolaena,diacantha,2.5,15,1.47,116.0864619,,0.188962963,18,242,,10.93387055,-27.06630118,3.087162349,30.29007494,,,,,,,,,,,,,,,,,,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Malacocera,tricornis,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Nitraria,billardierei,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Abutilon,halophilum,0,10.5,2.155,119.9410898,,2.4432,18,1075,,,,,,,,,,,,,,,,,,,,,,,,,Herb,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Maireana,trichoptera,3.5,107.5,0.745,101.6231884,,0.096054795,30,7992,,8.590429496,-27.0128917,3.482356639,29.17901164,,,,,,,,,,,,,,,,,,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Atriplex,vesicaria,2,48,1.51,127.3089172,,0.3198,20,1378,,,,,,,,,,,,,,,,,,,,,,,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Chloris,truncata,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Maireana,aphylla,25,240,6.612,43.48320684,,0.697271313,37,4032,19.98444503,10.60739935,-25.85590239,1.288879679,25.86873622,507.6,429.39,2.28,3965.72,1.7,7.09,215.96,10013.01,2160.89,90.3,12269.99,,,1274.34,8.67,5.84,186.3,,,Wood,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Minuria,cunninghamii,1,1,2.21,168.7818182,,0.103144444,8,180,,,,,,,,,,,,,,,,,,,,,,,,,Herb,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Austrodanthonia,caespitosa,2,18,10.3175,155.30597,,1.802111264,18,221,23.69808379,0.966555468,-27.41037956,4.29947937,39.80422408,,,,,,,,,,,,,,,,,,,,Grass,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
Australia,Hay site,2,Craspedia,sp.,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,88,-34.71686,144.77065,0,0,17.06667,381,13.66313,0.1926,0.8074,0.85619469,37.77777778,33.33333333,5.64,10.56930812
